timestamp,trade_id,event,side,price,amount,pnl,fees,score,confidence,reason,type
2026-04-28T13:06:21.831780,1,ENTRY,BUY,0.10,8758.44233121,0.00,0.0000,0.051406,5.140562,Score:0.257 SMC:Neutral Pivot:Between PP (MR:0.0 OB:1.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:0.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BULL 15m:BEAR 1h:NEU 4h:BULL) SR3m:S@0/R@0,
2026-04-28T13:10:32.546752,1,EXIT,SELL,0.10,8758.44233121,-2.63,0.6913,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T13:12:44.718000,1,ENTRY,BUY,0.10,8811.49242287,0.00,0.0000,0.065060,6.506024,Score:0.137 SMC:Neutral Pivot:Between PP (MR:1.0 OB:-1.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:0.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:NEU 15m:BEAR 1h:NEU 4h:BULL) SR3m:S@0/R@0,
2026-04-28T13:23:26.913139,1,EXIT,SELL,0.10,8811.49242287,-1.76,0.6949,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T14:26:30.380928,1,ENTRY,SELL,0.10,5088.63589548,0.00,0.0000,-0.082731,0.082731,Score:-0.414 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:-1.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-0.5 SMC:-1.0 SR:1.0 KDJ:1.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:26:46.822571,1,EXIT,BUY,0.10,5088.63589548,0.86,0.7993,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:26:52.529401,2,ENTRY,SELL,0.10,5092.78649572,0.00,0.0000,-0.445783,0.445783,Score:-0.446 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:1.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-0.5 SMC:-1.0 SR:0.0 KDJ:1.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:28:17.783986,2,EXIT,BUY,0.10,5092.78649572,-0.16,0.8001,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T14:29:13.542410,1,ENTRY,SELL,0.10,5083.45714940,0.00,0.0000,-0.073092,0.073092,Score:-0.365 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:1.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-0.5 SMC:-1.0 SR:1.0 KDJ:1.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:31:34.240150,1,EXIT,BUY,0.10,5083.45714940,-0.16,0.8001,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T14:32:31.930419,1,ENTRY,SELL,0.10,5076.22458842,0.00,0.0000,-0.069880,0.069880,Score:-0.116 SMC:Neutral Pivot:Between PP (MR:0.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:-1.0 PA:0.0 SMC:0.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:33:26.935160,1,EXIT,BUY,0.10,5076.22458842,0.55,0.7996,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T14:34:23.065065,1,ENTRY,SELL,0.10,5079.32173582,0.00,0.0000,-0.113253,0.113253,Score:-0.434 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:-1.0 VWAP:1.0 BB:0.0 MACD:-1.0 PA:0.0 SMC:-1.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:34:49.462400,1,EXIT,BUY,0.10,5079.32173582,0.75,0.7994,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:34:54.988712,2,ENTRY,SELL,0.10,5080.08827556,0.00,0.0000,-0.424096,0.424096,Score:-0.434 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:-1.0 VWAP:1.0 BB:0.0 MACD:-1.0 PA:0.0 SMC:-1.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:35:25.172294,2,EXIT,BUY,0.10,5080.08827556,0.80,0.7990,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:35:31.561166,3,ENTRY,SELL,0.10,5082.41536751,0.00,0.0000,-0.303614,0.303614,Score:-0.289 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:-1.0 PA:1.0 SMC:-1.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:35:46.320157,3,EXIT,BUY,0.10,5082.41536751,0.75,0.7991,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:35:52.703259,4,ENTRY,SELL,0.10,5083.71648594,0.00,0.0000,-0.410442,0.410442,Score:-0.430 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:0.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-0.5 SMC:-1.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:35:54.286862,4,EXIT,BUY,0.10,5083.71648594,0.96,0.7985,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:36:02.230299,5,ENTRY,SELL,0.10,5087.08116407,0.00,0.0000,-0.459438,0.459438,Score:-0.466 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:1.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-1.0 SMC:-1.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:36:34.701699,5,EXIT,BUY,0.10,5087.08116407,0.80,0.7994,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:36:41.362690,6,ENTRY,SELL,0.10,5695.30664224,0.00,0.0000,-0.502811,0.502811,Score:-0.546 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:1.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-1.0 SMC:-1.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:37:03.729159,6,EXIT,BUY,0.10,5695.30664224,-0.18,0.8951,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T14:38:39.551199,1,ENTRY,SELL,0.10,5087.59930231,0.00,0.0000,-0.097992,0.097992,Score:-0.490 SMC:BOS Bear Pivot:Between PP (MR:1.0 OB:0.0 VWAP:1.0 BB:1.0 MACD:-1.0 PA:-1.0 SMC:-1.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:40:24.416994,1,EXIT,BUY,0.10,5087.59930231,-0.01,0.8000,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T14:43:33.005586,1,ENTRY,SELL,0.10,5077.77268985,0.00,0.0000,-0.061044,0.061044,Score:-0.153 SMC:Neutral Pivot:Between PP (MR:0.0 OB:1.0 VWAP:1.0 BB:0.0 MACD:-1.0 PA:-0.5 SMC:0.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:45:54.369838,1,EXIT,BUY,0.10,5077.77268985,0.75,0.7994,0.000000,0.000000,,TRAIL_WIN
2026-04-28T14:47:51.553376,2,ENTRY,SELL,0.10,5081.11834458,0.00,0.0000,-0.052657,0.052657,Score:-0.070 SMC:Neutral Pivot:Between PP (MR:1.0 OB:-1.0 VWAP:1.0 BB:0.0 MACD:-1.0 PA:-0.5 SMC:0.0 SR:1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BEAR 15m:BEAR 1h:BEAR 4h:NEU) SR3m:S@0/R@0,
2026-04-28T14:50:27.654757,2,EXIT,BUY,0.10,5081.11834458,0.14,0.7995,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T15:00:02.751803,1,ENTRY,SELL,0.10,5057.15157798,0.00,0.0000,-0.065604,0.065604,Score:-0.162 SMC:Neutral Pivot:Between PP (MR:0.0 OB:1.0 VWAP:1.0 BB:-1.0 MACD:1.0 PA:0.0 SMC:0.0 SR:-1.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BULL 15m:NEU 1h:NEU 4h:BULL) SR3m:S@0/R@0 [MTF soft: counter-trend penalty],
2026-04-28T15:03:46.324110,1,EXIT,BUY,0.10,5057.15157798,0.05,0.8000,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T15:17:10.414189,1,ENTRY,BUY,0.10,5056.07132539,0.00,0.0000,0.060097,0.060097,Score:0.094 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:1.0 SMC:0.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:20:22.058501,1,EXIT,SELL,0.10,5056.07132539,0.75,0.8006,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:25:30.933672,2,ENTRY,BUY,0.10,5059.81360259,0.00,0.0000,0.054589,0.054589,Score:0.089 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:0.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:NEU 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:27:55.353574,2,EXIT,SELL,0.10,5059.81360259,-0.01,0.7996,0.000000,0.000000,,TRAIL_SL
2026-04-28T15:28:04.603562,3,ENTRY,BUY,0.10,5023.61882012,0.00,0.0000,0.057488,0.057488,Score:0.075 SMC:Neutral Pivot:Between PP (MR:0.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:0.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BULL 15m:BEAR 1h:NEU 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:29:38.832395,3,EXIT,SELL,0.10,5023.61882012,0.85,0.7939,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:31:26.620726,4,ENTRY,BUY,0.10,5027.37427270,0.00,0.0000,0.069082,0.069082,Score:0.104 SMC:Neutral Pivot:Between PP (MR:0.0 OB:1.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:0.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BULL 15m:BEAR 1h:NEU 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:32:39.545800,4,EXIT,SELL,0.10,5027.37427270,0.19,0.7938,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:32:47.248280,5,ENTRY,BUY,0.10,4994.54776861,0.00,0.0000,0.051691,0.051691,Score:0.075 SMC:Neutral Pivot:Between PP (MR:0.0 OB:0.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:0.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:NEU 15m:BEAR 1h:NEU 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:37:11.837816,5,EXIT,SELL,0.10,4994.54776861,0.85,0.7895,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:37:18.975754,6,ENTRY,SELL,0.10,4988.44861977,0.00,0.0000,-0.082995,0.082995,Score:-0.056 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:1.0 BB:0.0 MACD:1.0 PA:0.0 SMC:0.0 SR:0.0 KDJ:0.0 ST:-1.0 PP:-0.10) MTF(3m:BULL 15m:NEU 1h:NEU 4h:BULL) SR3m:S@0/R@0 [MTF soft: counter-trend penalty],
2026-04-28T15:40:49.809375,6,EXIT,BUY,0.10,4988.44861977,-0.85,0.7900,0.000000,0.000000,,TRAIL_SL
2026-04-28T15:41:05.802434,7,ENTRY,SELL,0.10,4896.19251522,0.00,0.0000,-0.051884,0.051884,Score:-0.104 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-0.5 SMC:0.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0 [MTF soft: counter-trend penalty],
2026-04-28T15:41:58.139579,7,EXIT,BUY,0.10,4896.19251522,0.29,0.7759,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T15:45:19.723415,8,ENTRY,BUY,0.10,4880.64973013,0.00,0.0000,0.084734,0.084734,Score:0.114 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:1.0 SMC:0.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:45:47.164298,8,EXIT,SELL,0.10,4880.64973013,0.73,0.7729,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:45:52.699798,9,ENTRY,BUY,0.10,4875.87744261,0.00,0.0000,0.090338,0.090338,Score:0.085 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:1.0 SMC:0.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:47:53.264943,9,EXIT,SELL,0.10,4875.87744261,0.73,0.7725,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:48:05.818352,10,ENTRY,BUY,0.10,4872.08811613,0.00,0.0000,0.053623,0.053623,Score:0.094 SMC:Neutral Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:1.0 SMC:0.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:50:56.602122,10,EXIT,SELL,0.10,4872.08811613,0.73,0.7722,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:51:58.181580,1,ENTRY,BUY,0.10,5048.42142930,0.00,0.0000,0.060386,0.060386,Score:0.060 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:0.0 SMC:1.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:52:12.507101,1,EXIT,SELL,0.10,5048.42142930,0.75,0.8006,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:52:17.919915,2,ENTRY,BUY,0.10,5046.52333332,0.00,0.0000,0.083575,0.083575,Score:0.060 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:0.0 SMC:1.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:52:20.739110,2,EXIT,SELL,0.10,5046.52333332,0.75,0.8002,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:53:08.933780,3,ENTRY,BUY,0.10,5040.55903863,0.00,0.0000,0.052657,0.052657,Score:0.070 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.0 SMC:1.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:53:15.799688,3,EXIT,SELL,0.10,5040.55903863,0.75,0.7998,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:53:28.052883,4,ENTRY,BUY,0.10,5036.11727959,0.00,0.0000,0.052657,0.052657,Score:0.070 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.0 SMC:1.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:54:44.480099,4,EXIT,SELL,0.10,5036.11727959,0.75,0.7995,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:54:51.937175,5,ENTRY,BUY,0.10,5030.15514704,0.00,0.0000,0.070048,0.070048,Score:0.186 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:NEU 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:58:17.857779,5,EXIT,SELL,0.10,5030.15514704,0.75,0.7991,0.000000,0.000000,,TRAIL_WIN
2026-04-28T15:58:22.925291,6,ENTRY,BUY,0.10,8064.54577983,0.00,0.0000,0.510040,0.510040,Score:0.414 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:-0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:58:53.191445,6,EXIT,SELL,0.10,8064.54577983,1.04,1.2816,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T15:59:45.977597,1,ENTRY,BUY,0.10,5035.21630282,0.00,0.0000,0.074699,0.074699,Score:0.373 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:-0.5 SMC:1.0 SR:0.0 KDJ:-1.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T15:59:52.806595,1,EXIT,SELL,0.10,5035.21630282,0.95,0.8008,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:00:01.727514,2,ENTRY,BUY,0.10,5822.81818203,0.00,0.0000,0.381526,0.381526,Score:0.414 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:-0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:02:12.277662,2,EXIT,SELL,0.10,5822.81818203,0.87,0.9266,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:02:17.994863,3,ENTRY,BUY,0.10,8049.21892286,0.00,0.0000,0.500402,0.500402,Score:0.486 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:05:11.723396,3,EXIT,SELL,0.10,8049.21892286,-0.25,1.2800,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T16:06:11.297619,1,ENTRY,BUY,0.10,5687.05718577,0.00,0.0000,0.301205,0.301205,Score:0.514 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:0.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:08:44.331665,1,EXIT,SELL,0.10,5687.05718577,0.34,0.9030,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T16:09:40.879900,1,ENTRY,BUY,0.10,5042.31815938,0.00,0.0000,0.255422,0.255422,Score:0.434 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:0.0 SMC:1.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:15:40.511450,1,EXIT,SELL,0.10,5042.31815938,0.60,0.1801,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:15:46.468000,2,ENTRY,BUY,0.10,5790.81649536,0.00,0.0000,0.357430,0.357430,Score:0.325 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:-0.5 SMC:1.0 SR:-1.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:18:30.407488,2,EXIT,SELL,0.10,5790.81649536,0.69,0.2069,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:18:36.413047,3,ENTRY,BUY,0.10,8173.42935792,0.00,0.0000,0.545382,0.545382,Score:0.550 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:1.0 PA:0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:24:37.777078,3,EXIT,SELL,0.10,8173.42935792,3.26,0.2925,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:24:43.264637,4,ENTRY,BUY,0.10,5795.46014297,0.00,0.0000,0.370281,0.370281,Score:0.365 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:-0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:25:25.568516,4,EXIT,SELL,0.10,5795.46014297,0.75,0.2077,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:25:32.233101,5,ENTRY,BUY,0.10,5935.73560940,0.00,0.0000,0.449799,0.449799,Score:0.426 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:29:07.865657,5,EXIT,SELL,0.10,5935.73560940,0.47,0.2128,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T16:30:05.022292,1,ENTRY,BUY,0.10,5025.61000603,0.00,0.0000,0.291566,0.291566,Score:0.486 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:-1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:30:27.249827,1,EXIT,SELL,0.10,5025.61000603,0.70,0.1801,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T16:31:43.761057,1,ENTRY,BUY,0.10,5024.60094870,0.00,0.0000,0.250602,0.250602,Score:0.329 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:-1.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:32:25.992439,1,EXIT,SELL,0.10,5024.60094870,-0.15,0.1800,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T16:46:54.185160,1,ENTRY,BUY,0.10,4533.51902627,0.00,0.0000,0.208835,0.208835,Score:0.209 SMC:BOS Bull Pivot:Between PP (MR:0.0 OB:0.0 VWAP:-1.0 BB:0.0 MACD:-1.0 PA:0.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:48:06.580464,1,EXIT,SELL,0.10,4533.51902627,0.09,0.1800,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:48:32.381825,2,ENTRY,BUY,0.10,4531.61732053,0.00,0.0000,0.224096,0.224096,Score:0.293 SMC:BOS Bull Pivot:Between PP (MR:0.0 OB:1.0 VWAP:-1.0 BB:0.0 MACD:-1.0 PA:0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:NEU 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:49:18.435441,2,EXIT,SELL,0.10,4531.61732053,0.50,0.1799,0.000000,0.000000,,TRAIL_WIN
2026-04-28T16:49:43.242974,3,ENTRY,BUY,0.10,4545.92405804,0.00,0.0000,0.201606,0.201606,Score:0.245 SMC:BOS Bull Pivot:Between PP (MR:0.0 OB:-1.0 VWAP:-1.0 BB:0.0 MACD:-1.0 PA:0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:NEU 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:51:49.658437,3,EXIT,SELL,0.10,4545.92405804,0.77,0.1806,0.000000,0.000000,,MANUAL_CLOSE
2026-04-28T16:54:48.319723,1,ENTRY,BUY,0.10,4016.62294722,0.00,0.0000,0.237751,0.237751,Score:0.594 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:1.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:56:13.644082,16,ENTRY,BUY,0.10,6436.12403985,0.00,0.0000,0.514859,0.514859,Score:0.534 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:1.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:0.5 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
2026-04-28T16:58:03.373354,17,ENTRY,BUY,0.10,6470.11149567,0.00,0.0000,0.526908,0.526908,Score:0.570 SMC:BOS Bull Pivot:Between PP (MR:-1.0 OB:0.0 VWAP:-1.0 BB:-1.0 MACD:1.0 PA:1.0 SMC:1.0 SR:0.0 KDJ:0.0 ST:1.0 PP:0.10) MTF(3m:BULL 15m:BULL 1h:BULL 4h:BULL) SR3m:S@0/R@0,
